customer_id	date	comments
255395	2022-06-13	Savings interest rates are unacceptably low. Not hapyy. Would not recommend to am friend
225828	2022-02-22	The financial products offered by the bank are diverse and benefical. Bank id decent overall.
347087	2021-03-20	The bank offers some good savings rates. My bank has exceeded my expectations, and I'm thoroughly content....
22597	2022-10-14	Community outreach should be a top priority for the bank. The bank's branches are hard to find. Might just close my account now..
80533	2022-04-10	Fairly good choice for banking
9405	2021-04-02	Good selection of mortgage products;
70683	2021-02-05	The website for this banke isn't really good. ..
103824	2022-04-27	
328077	2021-03-13	Bank really should contribute more to our community. Fees for making bank transfers are too high. I've been disappointed with the service provided by this bank and am considering taking my business elsewhere
213910	2022-05-13	Ypur poor service is making me switch bank
269104	2021-05-21	This bank has an impressive selection of mortgage options. Reasonable fees for banking services...
58923	2021-09-29	i ' m dissatisfied mith the high fees i ' m Boeing charged, i ' M considering switching banks due to the consistently poor service,
224951	2021-06-28	Prefer not to coment
13728	2022-08-15	The customer service provided is rude. This bank is not up to scratch
381757	2021-07-22	bank savigs rates wayy too low, neee to do better in future,
64906	2022-11-19	
76204	2021-05-29	The bank needs to provide more information about how it handles customer data. I think im going to switch to a competitor
66109	2021-05-01	your feel are driving me away from this bank, think ill CLOSET my account,
57835	2021-08-29	The locations of the bank's branches are very inconvenient; Need to do better in future;
333742	2021-10-08	nothing to say
64218	2021-05-24	Your bank should show more concern for the environment.
24438	2022-02-10	The rates for mortgages are too expensive * not happy * would not recommend to a friend..
143378	2021-12-10	why am i gettin all these fees? € € €. lack of services for mmy specific needs. my experience with this bank ' s service has been so negative That i wouldn ' t suggest it too anyone.
25273	2022-05-26	
106110	2021-09-17	No comment
360963	2021-09-02	Interest rates on home mortgages are too high these days
184086	2021-06-13	The savings interest rates offered by this bank are preatty gud. Customer service isd one of the strongest aspects of this bank. In general, this bank is acceptable
254092	2021-03-11	the banks mobile app has robust securit measures. overall im happy with tie banks service.
177978	2021-08-11	
327806	2022-10-04	
274120	2021-04-29	It's nice to see that my bank is involved in supporting local charities.
264711	2022-01-05	
138161	2022-10-27	This band is decent enough overall.
113770	2021-05-12	
9695	2022-01-07	Very unhelpful customer service; I expected a better level of service from my bank and feel let down;
187445	2022-10-29	Customer service is nice!. Overall v happy
186844	2021-04-23	Banks phone app interface is confusing. I think I'll switch to a competitor.
341177	2021-04-02	Savings rates are so low. I've been thoroughly disappointed with the level of service provided by this bank
292467	2022-10-16	The level of customer service provided by this bank is top-notch
117400	2021-10-24	No. comment
246404	2022-10-18	Overall, I ' m happined with the bank ' s severice. ..
84945	2021-12-12	
15270	2022-01-16	The customer service is not helpful. This is unacceptable!.
119992	2021-07-02	---i don't mind the fees and charges with this bank. overall you're doing okay---
218046	2022-08-01	Your's mobile app doesn ' t work. This iz not good enough.
67901	2022-03-25	The mobile app provided bay that bank is reliable and secure
27468	2022-08-01	It's great to see that my bank is making a positive impact on the community.
120660	2021-09-23	Generally speaking, things are pretty gud but could improve
260322	2021-08-02	The environment is a critical issue that your bank should focus on. I expected a higher level of service from this bank and have been let down.
211268	2022-04-07	The customer service is not helpful. The phone app is challenging to use. Not happy. Would not recommend to a friend
359361	2021-07-28	The customer service I received exceeded my expectations
96922	2021-06-03	The customer service provided by this bank is very helpful....
263563	2021-01-06	Data privacy is an area where the bank needs to improve. The bank's online banking is inadequate. You need to treat us customers better. I'm not happy with the service I received and wouldn't suggest it to anyone else
242736	2021-03-23	The banks branches are hard whit find. Think Ill closed my account
100319	2022-11-28	Bank's branches are in awkward locations. I wish i hadn't opened an account with this bank
17705	2021-08-21	
231256	2022-05-01	The banks onle banking portal is top - notch. To summarise, On reasonably pleased. ..
128540	2021-04-16	The bank's savings interest rates are extremely low * Just not acceptable
170374	2022-11-23	
333297	2021-11-15	I am pretty satisfied with the bank's services. I guess everything is pretty decent overall
239923	2022-02-12	[None]
360832	2022-05-12	These charges for basic banking services are disproportionate * I am deeply disappointed with the level of service offered by this bank.
292587	2021-08-21	Customer services pretty good! . Happy enough wjth my bank
134873	2021-11-12	Both your mortgage and savings rates are poor. Need to do better in future.
108275	2022-09-30	The bank's customer service is unpleasant | The quality of customer service provided by your bank is lacking | Things really need to be improved here.
165094	2021-06-27	The bank should improve its online banking portal..
287329	2021-05-09	
316021	2022-04-23	Its good to know thas my bank iss dedicated to charitable giving. ...
109906	2022-03-01	You need to improve your online banking portal. Not good enough!!
215186	2022-09-09	
145135	2021-06-12	I want to know more about what you do with my data. I'm thoroughly disappointed and frustrated with the service provided.
350790	2022-06-29	Your poor service is making me switch bank.
27062	2022-04-24	
101167	2022-04-18	The customer service is below par. Your poor service has me thinking about switching bank.
148721	2021-10-04	poor savings interest rates. not happy that you've closed so many of your branches. i expected a better level of service from my bank and feel let down
9375	2022-11-05	Not mny branches in this aerea. Need to do better in future.
254813	2021-04-12	
365241	2022-09-17	Bank's mortgage offerings are very limited. Must try harder
204053	2021-04-18	The customer service is below par. I feel my bank should treat me better. I wish i hadn't opened an account with this bank...
334186	2022-10-22	I have always had a great experience with the banks customer service * Pretty fair option for banking.
123578	2022-05-30	
263630	2022-07-07	Online banking expriences couble be enhanced. Your poor service is making me switch bank.
181708	2022-06-02	ye ' ve beans thoroughly disappointed with the level of service provided by this bank. ..
16426	2021-12-13	Your fees are making it hard for me to continue banking with you. Might close my account
66438	2022-04-26	This bank's fees are quite reasonable. I'm pretty happy with the bank's service....
2368	2021-11-13	No bad fees and charges. Overall, this bank is satisfactory....
102886	2022-07-02	Good rang of financial products.
344265	2021-08-16	The bank's online banking features are comprehensive. Overall I would say things are good.
297739	2022-08-15	Banck savings rates wayy too law. Seriously considerin switching to a rival bank
240848	2021-11-30	Data privacy is taken seriously. Im pretty satisfied....
153441	2022-05-12	Bank has a limited range of services that cater to me. The unacceptable service provided requires immediate attention.
303185	2022-06-28	The banks owerall poor performance hs made me decide to switch soon.
